user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
tiktok,107955,6752213777686613254,We’re not all spooky and scary #skeletonmoves #thisishalloween,1572122285,9,https://www.tiktok.com/@tiktok/video/6752213777686613254?lang=en,331200,4605,6088,4200000
tiktok,107955,6751062893845925126,Help keep TikTok positive! Head over to @tiktoktips for more safety features!,1571854325,20,https://www.tiktok.com/@tiktok/video/6751062893845925126?lang=en,288300,5483,5109,3200000
tiktok,107955,6749305528796597510,MFW... #ThatsSoTikTok,1571445154,11,https://www.tiktok.com/@tiktok/video/6749305528796597510?lang=en,1800000,31500,7809,18100000
tiktok,107955,6748519804434500869,let us grab our death note 💀📝ft.@savagegasp,1571262214,55,https://www.tiktok.com/@tiktok/video/6748519804434500869?lang=en,142700,1160,2254,1900000
tiktok,107955,6745889577564687621,@brittany_broski is absolute chaos while eating our TikTok office snacks!,1570649815,59,https://www.tiktok.com/@tiktok/video/6745889577564687621?lang=en,184400,1369,2891,2000000
tiktok,107955,6744000671319641350,💪WE STAN STRONG WOMEN. Make a TikTok and tell us what empowers you! #marchforsisterhood  @girlswhocode,1570210020,32,https://www.tiktok.com/@tiktok/video/6744000671319641350?lang=en,186000,1330,3102,1900000
tiktok,107955,6743715745529629957,@jacibutler and @jameshenry play part 2 of #finishthetiktok,1570143682,58,https://www.tiktok.com/@tiktok/video/6743715745529629957?lang=en,146300,908,1779,1700000
tiktok,107955,6743656241874226438,@jacibutler and @jameshenry came into the office to play #finishthetiktok,1570129827,59,https://www.tiktok.com/@tiktok/video/6743656241874226438?lang=en,174700,884,1820,1600000
tiktok,107955,6738138188407196934,"on september 21st, I can finally carpool with my #alienbff",1568845056,14,https://www.tiktok.com/@tiktok/video/6738138188407196934?lang=en,250000,2860,3407,2400000
tiktok,107955,6734824688180137221,We want a #TikTokBurrito from @chipotle! Peep our winner on Twitter tomorrow!,1568073572,25,https://www.tiktok.com/@tiktok/video/6734824688180137221?lang=en,149500,1832,3100,1800000
